movie_id, movie_time, user_id, rate, rate_time
10080, 2001 ,74496 ,5 , 2005-08-23
10080, 2001 ,2007424 ,5 , 2004-07-27
10080, 2001 ,2026112 ,4 , 2005-02-10
10080, 2001 ,2636576 ,5 , 2005-07-09
10080, 2001 ,1778848 ,4 , 2005-07-15
10080, 2001 ,2114592 ,4 , 2005-08-17
10080, 2001 ,1252608 ,5 , 2004-07-19
10080, 2001 ,2466272 ,5 , 2005-01-26
10080, 2001 ,827200 ,3 , 2005-03-22
10080, 2001 ,441248 ,4 , 2004-10-23
10080, 2001 ,170432 ,5 , 2004-08-21
10090, 1992 ,942848 ,5 , 2005-08-01
10100, 1993 ,1703680 ,2 , 2004-03-29
10100, 1993 ,2192288 ,5 , 2004-12-21
10100, 1993 ,1779104 ,3 , 2002-11-06
10100, 1993 ,1583424 ,4 , 2005-09-01
10130, 2003 ,1466528 ,3 , 2004-11-23
10130, 2003 ,1830272 ,3 , 2005-11-06
10140, 2005 ,2370720 ,4 , 2005-09-15
10140, 2005 ,216640 ,4 , 2005-07-28
10170, 2001 ,2636480 ,5 , 2004-11-28
10170, 2001 ,1482784 ,5 , 2005-07-10
10170, 2001 ,220224 ,4 , 2005-04-01
10170, 2001 ,2460960 ,4 , 2004-08-28
10170, 2001 ,2188608 ,3 , 2005-03-02
10170, 2001 ,2192288 ,2 , 2004-11-16
10170, 2001 ,737728 ,2 , 2005-01-26
10170, 2001 ,756992 ,2 , 2004-08-31
10170, 2001 ,317504 ,5 , 2005-06-15
10170, 2001 ,1407104 ,5 , 2003-10-09
10170, 2001 ,448288 ,1 , 2005-06-27
10170, 2001 ,1590048 ,2 , 2005-09-22
10170, 2001 ,735744 ,5 , 2004-11-23
10170, 2001 ,1579616 ,4 , 2005-03-01
10170, 2001 ,868960 ,5 , 2005-09-11
10170, 2001 ,996064 ,4 , 2004-12-13
10170, 2001 ,1410496 ,3 , 2005-12-29
10170, 2001 ,69824 ,4 , 2004-10-08
10170, 2001 ,2469408 ,5 , 2005-01-25
10170, 2001 ,2648768 ,5 , 2005-09-17
10170, 2001 ,1529376 ,4 , 2003-11-21
10170, 2001 ,1752128 ,4 , 2005-07-24
10170, 2001 ,238368 ,4 , 2002-12-29
10170, 2001 ,541408 ,4 , 2004-11-19
10170, 2001 ,1608960 ,4 , 2004-03-07
10170, 2001 ,2181504 ,5 , 2004-03-25
10170, 2001 ,1443200 ,4 , 2004-09-24
10170, 2001 ,791072 ,4 , 2005-05-01
10170, 2001 ,1351712 ,3 , 2004-10-10
10170, 2001 ,924576 ,2 , 2005-10-08
10170, 2001 ,267040 ,3 , 2005-03-13
10170, 2001 ,1737920 ,5 , 2004-07-10
10170, 2001 ,677376 ,5 , 2005-10-19
10170, 2001 ,1691232 ,5 , 2005-05-19
10170, 2001 ,52352 ,4 , 2004-02-14
10170, 2001 ,1699712 ,4 , 2004-06-26
10170, 2001 ,509952 ,5 , 2005-06-01
10170, 2001 ,1509600 ,4 , 2004-09-14
10170, 2001 ,2333408 ,4 , 2005-03-14
10170, 2001 ,1978112 ,4 , 2004-09-15
10170, 2001 ,72960 ,5 , 2005-05-25
10170, 2001 ,2353792 ,4 , 2005-05-23
10170, 2001 ,1443328 ,4 , 2005-10-26
10170, 2001 ,1640224 ,1 , 2004-11-02
10170, 2001 ,1617888 ,3 , 2005-08-30
10170, 2001 ,2181536 ,2 , 2002-07-02
10170, 2001 ,57344 ,3 , 2002-10-15
10170, 2001 ,1782080 ,2 , 2005-07-13
10170, 2001 ,979008 ,5 , 2004-12-28
10170, 2001 ,1126272 ,3 , 2005-04-29
10170, 2001 ,1087328 ,3 , 2004-08-22
10170, 2001 ,91168 ,5 , 2005-05-31
10170, 2001 ,1707584 ,3 , 2005-07-28
10170, 2001 ,790080 ,5 , 2005-05-22
10170, 2001 ,1033152 ,4 , 2005-08-04
10170, 2001 ,2360000 ,4 , 2005-07-08
10170, 2001 ,696288 ,3 , 2002-05-09
10170, 2001 ,1541920 ,3 , 2005-11-30
10170, 2001 ,2577088 ,4 , 2005-06-13
10170, 2001 ,187168 ,3 , 2005-11-03
10170, 2001 ,2122976 ,4 , 2004-04-22
10170, 2001 ,282240 ,5 , 2004-12-06
10170, 2001 ,254656 ,2 , 2005-07-30
10170, 2001 ,376576 ,4 , 2005-01-09
10170, 2001 ,1570080 ,4 , 2005-05-19
10170, 2001 ,2215136 ,5 , 2002-02-12
10170, 2001 ,1269376 ,3 , 2005-07-12
10170, 2001 ,2461408 ,4 , 2004-09-14
10170, 2001 ,1320864 ,4 , 2005-08-15
10170, 2001 ,1969024 ,5 , 2005-01-25
10170, 2001 ,412896 ,1 , 2002-03-16
10170, 2001 ,88384 ,3 , 2005-01-23
10170, 2001 ,1210912 ,5 , 2005-06-10
10170, 2001 ,1535360 ,5 , 2005-04-08
10170, 2001 ,500512 ,4 , 2005-10-01
10170, 2001 ,2410720 ,1 , 2002-06-19
10170, 2001 ,1948640 ,5 , 2005-06-20
10170, 2001 ,1204992 ,2 , 2002-08-25
10170, 2001 ,1921952 ,3 , 2003-06-01
10170, 2001 ,2279264 ,4 , 2004-02-11
10170, 2001 ,1600960 ,3 , 2005-01-26
10170, 2001 ,2622944 ,4 , 2005-05-20
10170, 2001 ,1106240 ,3 , 2003-07-14
10170, 2001 ,1433792 ,3 , 2004-12-09
10170, 2001 ,735776 ,1 , 2004-02-10
10170, 2001 ,1282240 ,3 , 2004-08-23
10170, 2001 ,1549632 ,2 , 2005-07-07
10170, 2001 ,2593248 ,4 , 2005-07-31
10170, 2001 ,1731808 ,5 , 2004-11-29
10170, 2001 ,1158880 ,4 , 2005-07-11
10170, 2001 ,303584 ,3 , 2005-03-07
10190, 1991 ,1942496 ,4 , 2005-01-25
10190, 1991 ,1442592 ,5 , 2005-01-29
10190, 1991 ,2398368 ,1 , 2005-08-18
10190, 1991 ,1726912 ,4 , 2005-05-24
10230, 1997 ,1893856 ,4 , 2004-08-03
10230, 1997 ,1075200 ,3 , 2000-06-12
10230, 1997 ,646784 ,2 , 2004-12-05
10230, 1997 ,947456 ,5 , 2004-05-27
10230, 1997 ,1361952 ,4 , 2005-11-13
10230, 1997 ,1999008 ,2 , 2005-03-01
10230, 1997 ,236160 ,2 , 2004-09-28
10230, 1997 ,1546976 ,3 , 2002-03-02
10230, 1997 ,1985312 ,5 , 2004-10-18
10230, 1997 ,819072 ,4 , 2002-01-11
10230, 1997 ,703872 ,4 , 2004-11-28
10230, 1997 ,2086592 ,2 , 2004-06-19
10230, 1997 ,2608320 ,3 , 2003-06-20
10240, 2001 ,612544 ,3 , 2001-12-28
10240, 2001 ,2469920 ,4 , 2004-08-03
10240, 2001 ,1950592 ,4 , 2005-03-03
10240, 2001 ,1024768 ,5 , 2004-10-18
10240, 2001 ,805504 ,3 , 2002-05-23
10240, 2001 ,1672832 ,2 , 2004-03-18
10240, 2001 ,1310176 ,3 , 2004-05-12
10240, 2001 ,1697216 ,5 , 2005-01-04
10240, 2001 ,1654464 ,3 , 2004-06-04
10240, 2001 ,2077664 ,2 , 2005-07-09
10240, 2001 ,803712 ,2 , 2005-06-27
10280, 1993 ,2387904 ,4 , 2005-07-28
10280, 1993 ,11424 ,3 , 2005-08-05
10280, 1993 ,2394912 ,5 , 2005-04-12
10280, 1993 ,1055424 ,5 , 2005-09-03
10280, 1993 ,1649696 ,5 , 2005-10-20
10300, 1958 ,2202112 ,3 , 2004-11-17
10300, 1958 ,2414176 ,5 , 2004-09-11
10300, 1958 ,814304 ,3 , 2004-10-31
10300, 1958 ,1214752 ,3 , 2004-12-09
10300, 1958 ,330080 ,4 , 2005-08-23
10300, 1958 ,1795232 ,3 , 2004-12-07
10300, 1958 ,2466304 ,5 , 2005-07-26
10300, 1958 ,469152 ,3 , 2004-09-13
10300, 1958 ,1382816 ,4 , 2005-08-29
10300, 1958 ,2386112 ,4 , 2005-09-28
10350, 1979 ,2372224 ,4 , 2005-08-19
10360, 1937 ,248736 ,3 , 2005-05-22
10360, 1937 ,2406400 ,3 , 2004-08-20
10360, 1937 ,1434880 ,4 , 2005-02-04
10360, 1937 ,1441568 ,4 , 2003-09-15
10360, 1937 ,2382912 ,4 , 2005-02-27
10380, 1996 ,709184 ,4 , 2003-12-23
10420, 1984 ,317504 ,4 , 2005-06-15
10420, 1984 ,2460896 ,5 , 2005-04-06
10420, 1984 ,735744 ,5 , 2005-11-02
10420, 1984 ,716096 ,5 , 2002-11-25
10420, 1984 ,1674112 ,4 , 2005-07-05
10420, 1984 ,1048320 ,5 , 2005-10-29
10420, 1984 ,1561760 ,3 , 2002-03-25
10420, 1984 ,1344672 ,4 , 2005-04-27
10420, 1984 ,1191776 ,5 , 2005-05-21
10420, 1984 ,23392 ,5 , 2005-08-05
10420, 1984 ,469152 ,3 , 2004-09-13
10420, 1984 ,1887456 ,4 , 2003-02-26
10430, 1994 ,667808 ,4 , 2004-03-15
10430, 1994 ,2053984 ,1 , 2004-05-27
10430, 1994 ,2153952 ,2 , 2004-03-29
10430, 1994 ,1242336 ,1 , 2004-11-30
10440, 1995 ,516192 ,4 , 2005-08-03
10440, 1995 ,1481728 ,5 , 2005-11-20
10460, 1988 ,1565824 ,5 , 2003-06-26
10460, 1988 ,394784 ,5 , 2004-06-14
10460, 1988 ,1674112 ,5 , 2005-07-12
10460, 1988 ,795040 ,5 , 2005-11-28
10460, 1988 ,1939648 ,4 , 2004-04-13
10480, 1980 ,1452736 ,4 , 2005-10-17
10480, 1980 ,2577632 ,3 , 2004-07-27
10490, 1999 ,2141312 ,3 , 2005-10-05
10530, 1999 ,593440 ,3 , 2004-08-28
10550, 2003 ,1705792 ,1 , 2005-10-20
10550, 2003 ,138688 ,5 , 2004-09-11
10550, 2003 ,590368 ,5 , 2004-10-12
10550, 2003 ,2092288 ,4 , 2005-02-11
10550, 2003 ,367680 ,4 , 2004-09-28
10550, 2003 ,764288 ,2 , 2005-09-16
10550, 2003 ,1097280 ,2 , 2005-08-22
10550, 2003 ,1857888 ,3 , 2005-04-07
10550, 2003 ,2416576 ,4 , 2004-08-05
10550, 2003 ,4576 ,3 , 2005-03-09
10550, 2003 ,2230176 ,3 , 2004-08-02
10550, 2003 ,756832 ,4 , 2004-07-28
10550, 2003 ,1992192 ,5 , 2005-04-06
10550, 2003 ,986240 ,4 , 2004-08-31
10550, 2003 ,1614784 ,5 , 2005-03-28
10550, 2003 ,780160 ,3 , 2004-07-08
10550, 2003 ,1590048 ,3 , 2005-09-22
10550, 2003 ,343712 ,5 , 2004-07-01
10550, 2003 ,2613344 ,3 , 2004-09-07
10550, 2003 ,1639776 ,3 , 2004-12-06
10550, 2003 ,1942496 ,3 , 2005-01-24
10550, 2003 ,996064 ,4 , 2004-12-13
10550, 2003 ,2452352 ,4 , 2005-06-30
10550, 2003 ,33696 ,4 , 2004-08-21
10550, 2003 ,2266688 ,2 , 2004-11-24
10550, 2003 ,1683296 ,3 , 2004-08-18
10550, 2003 ,2144096 ,3 , 2005-02-26
10550, 2003 ,818752 ,2 , 2004-09-01
10550, 2003 ,1668640 ,4 , 2004-11-02
10550, 2003 ,1385344 ,4 , 2004-09-21
10550, 2003 ,1268608 ,4 , 2004-09-10
10550, 2003 ,682560 ,3 , 2004-09-14
10550, 2003 ,237600 ,5 , 2005-01-01
10550, 2003 ,637696 ,3 , 2004-08-24
10550, 2003 ,52352 ,4 , 2004-07-24
10550, 2003 ,307776 ,4 , 2004-07-18
10550, 2003 ,843904 ,4 , 2005-06-26
10550, 2003 ,2468448 ,4 , 2005-09-10
10550, 2003 ,2288896 ,3 , 2005-01-09
10550, 2003 ,854176 ,5 , 2005-05-02
10550, 2003 ,884640 ,5 , 2005-06-13
10550, 2003 ,218592 ,4 , 2004-09-08
10550, 2003 ,2068832 ,5 , 2004-08-11
10550, 2003 ,928224 ,3 , 2005-09-14
10550, 2003 ,676384 ,3 , 2005-06-21
10550, 2003 ,488896 ,3 , 2004-09-08
10550, 2003 ,1365120 ,2 , 2005-04-20
10550, 2003 ,700064 ,4 , 2005-05-25
10550, 2003 ,2416960 ,3 , 2004-07-14
10550, 2003 ,271840 ,3 , 2005-06-15
10550, 2003 ,449632 ,3 , 2005-02-23
10550, 2003 ,2124416 ,4 , 2005-06-21
10550, 2003 ,756544 ,5 , 2005-01-27
10550, 2003 ,2562176 ,4 , 2005-10-30
10550, 2003 ,926656 ,4 , 2005-06-27
10550, 2003 ,231712 ,3 , 2005-01-19
10550, 2003 ,1038528 ,2 , 2005-02-22
10550, 2003 ,2592352 ,5 , 2004-07-23
10550, 2003 ,1972000 ,1 , 2005-06-04
10550, 2003 ,854272 ,3 , 2005-10-15
10550, 2003 ,1490688 ,4 , 2005-02-23
10550, 2003 ,817920 ,4 , 2005-10-15
10550, 2003 ,1672832 ,4 , 2004-08-16
10550, 2003 ,2095552 ,3 , 2004-11-29
10550, 2003 ,77504 ,5 , 2004-08-25
10550, 2003 ,1051968 ,4 , 2005-02-02
10550, 2003 ,34624 ,3 , 2005-02-22
10550, 2003 ,1560960 ,4 , 2005-01-05
10550, 2003 ,2025984 ,4 , 2005-05-16
10550, 2003 ,1330144 ,3 , 2005-11-26
10550, 2003 ,2309376 ,3 , 2004-07-07
10550, 2003 ,2052672 ,3 , 2004-08-29
10550, 2003 ,729120 ,5 , 2004-08-16
10550, 2003 ,2081120 ,4 , 2004-07-02
10550, 2003 ,1191648 ,3 , 2005-08-24
10550, 2003 ,442112 ,3 , 2005-01-01
10550, 2003 ,979424 ,5 , 2004-07-01
10550, 2003 ,6336 ,5 , 2005-01-31
10550, 2003 ,1865216 ,4 , 2004-11-14
10550, 2003 ,1358528 ,3 , 2004-07-09
10550, 2003 ,1500832 ,2 , 2004-12-03
10550, 2003 ,2147072 ,5 , 2005-05-31
10550, 2003 ,23200 ,2 , 2004-07-12
10550, 2003 ,632448 ,4 , 2004-10-10
10550, 2003 ,2112480 ,3 , 2005-06-06
10550, 2003 ,1521824 ,4 , 2004-07-11
10550, 2003 ,1556576 ,3 , 2005-07-24
10550, 2003 ,1618560 ,5 , 2004-08-15
10550, 2003 ,48736 ,4 , 2005-12-03
10550, 2003 ,189312 ,4 , 2004-10-20
10550, 2003 ,2569952 ,2 , 2004-10-11
10550, 2003 ,1925504 ,5 , 2004-09-23
10550, 2003 ,2256160 ,2 , 2005-03-13
10550, 2003 ,548768 ,3 , 2005-08-04
10550, 2003 ,512096 ,5 , 2005-02-24
10550, 2003 ,1759264 ,4 , 2004-08-20
10550, 2003 ,2167872 ,4 , 2004-11-15
10550, 2003 ,2442336 ,3 , 2005-07-26
10560, 1957 ,2322688 ,5 , 2004-10-19
10560, 1957 ,593440 ,3 , 2004-05-04
10560, 1957 ,2173152 ,5 , 2005-11-23
10560, 1957 ,850368 ,5 , 2005-03-01
10560, 1957 ,1065248 ,5 , 2004-12-14
10560, 1957 ,1277344 ,4 , 2004-04-05
10570, 1964 ,1684416 ,3 , 2005-07-21
10570, 1964 ,216000 ,2 , 2005-04-11
10580, 1994 ,2448960 ,5 , 2005-11-06
10580, 1994 ,1543296 ,5 , 2003-11-02
10580, 1994 ,1832800 ,5 , 2005-02-27
10580, 1994 ,789408 ,2 , 2005-07-21
10580, 1994 ,1637504 ,4 , 2004-04-07
10620, 1940 ,1146880 ,5 , 2005-01-04
10620, 1940 ,1861472 ,4 , 2005-02-17
10620, 1940 ,582720 ,5 , 2005-06-27
10620, 1940 ,870912 ,3 , 2003-08-06
10620, 1940 ,1536768 ,4 , 2005-06-13
10620, 1940 ,2303680 ,4 , 2005-06-08
10620, 1940 ,2604320 ,4 , 2004-05-18
10620, 1940 ,2211296 ,5 , 2004-12-25
10620, 1940 ,2468448 ,4 , 2005-12-26
10620, 1940 ,2141312 ,3 , 2005-12-06
10620, 1940 ,516736 ,3 , 2005-01-13
10620, 1940 ,925152 ,5 , 2004-11-22
10620, 1940 ,57344 ,1 , 2000-11-28
10620, 1940 ,1835168 ,5 , 2005-03-27
10620, 1940 ,800928 ,3 , 2004-05-23
10620, 1940 ,1501056 ,4 , 2003-01-21
10620, 1940 ,920896 ,5 , 2003-12-08
10630, 1980 ,1736256 ,4 , 2005-01-11
10680, 1998 ,1546976 ,3 , 2002-12-05
10680, 1998 ,519520 ,5 , 2003-10-22
10680, 1998 ,1675680 ,3 , 2003-10-28
10680, 1998 ,1809696 ,4 , 2005-06-24
10690, 1998 ,1618848 ,4 , 2004-09-28
10730, 2002 ,209152 ,4 , 2005-04-20
10730, 2002 ,1613728 ,5 , 2005-03-23
10730, 2002 ,1719200 ,4 , 2005-11-27
10730, 2002 ,144480 ,3 , 2003-07-28
10730, 2002 ,835360 ,5 , 2005-01-27
10730, 2002 ,1875136 ,4 , 2004-06-04
10730, 2002 ,1248352 ,4 , 2004-10-13
10730, 2002 ,548288 ,4 , 2003-07-13
10730, 2002 ,1243840 ,5 , 2005-04-07
10730, 2002 ,1539456 ,3 , 2003-09-29
10730, 2002 ,1465856 ,3 , 2005-04-18
10730, 2002 ,1474208 ,3 , 2005-01-20
10730, 2002 ,420288 ,4 , 2004-04-25
10730, 2002 ,1785248 ,4 , 2003-07-25
10730, 2002 ,2600960 ,5 , 2004-12-13
10730, 2002 ,1967200 ,3 , 2005-01-26
10730, 2002 ,657408 ,4 , 2003-12-30
10730, 2002 ,1409728 ,4 , 2003-11-14
10730, 2002 ,1341632 ,1 , 2003-06-04
10730, 2002 ,2283712 ,3 , 2005-02-02
10730, 2002 ,1551936 ,5 , 2003-10-24
10730, 2002 ,1596992 ,2 , 2004-07-21
10730, 2002 ,1288928 ,4 , 2004-01-15
10730, 2002 ,2344032 ,4 , 2005-05-28
10730, 2002 ,2511584 ,5 , 2005-06-10
10730, 2002 ,172000 ,3 , 2004-10-15
10730, 2002 ,1252416 ,2 , 2003-07-16
10730, 2002 ,1999008 ,5 , 2005-01-19
10730, 2002 ,9184 ,1 , 2003-09-20
10730, 2002 ,1289344 ,3 , 2005-01-19
10730, 2002 ,1025984 ,3 , 2004-06-11
10730, 2002 ,912544 ,2 , 2004-09-15
10730, 2002 ,2120864 ,4 , 2004-11-19
10730, 2002 ,878656 ,1 , 2004-07-20
10730, 2002 ,2498272 ,4 , 2005-09-07
10730, 2002 ,2092448 ,4 , 2005-10-18
10730, 2002 ,1373696 ,5 , 2003-10-06
10730, 2002 ,1985312 ,1 , 2004-09-11
10730, 2002 ,2560256 ,4 , 2005-06-21
10730, 2002 ,2615488 ,3 , 2005-10-29
10730, 2002 ,1848832 ,2 , 2005-02-09
10730, 2002 ,1562656 ,2 , 2004-04-18
10730, 2002 ,1605728 ,5 , 2005-08-15
10730, 2002 ,516256 ,3 , 2004-11-03
10730, 2002 ,716448 ,4 , 2005-10-02
10730, 2002 ,922976 ,3 , 2003-09-01
10730, 2002 ,790080 ,4 , 2005-05-29
10730, 2002 ,1400320 ,4 , 2003-10-02
10730, 2002 ,2443232 ,5 , 2004-11-03
10730, 2002 ,271840 ,2 , 2005-02-08
10730, 2002 ,1033152 ,4 , 2005-09-07
10730, 2002 ,2516288 ,2 , 2004-10-20
10730, 2002 ,2461728 ,3 , 2004-01-30
10730, 2002 ,2269824 ,4 , 2004-07-24
10730, 2002 ,2355968 ,3 , 2005-04-04
10730, 2002 ,954656 ,1 , 2005-09-13
10730, 2002 ,26016 ,2 , 2005-08-17
10730, 2002 ,2462752 ,3 , 2003-09-05
10730, 2002 ,1948576 ,3 , 2004-07-16
10730, 2002 ,2321696 ,4 , 2003-09-03
10730, 2002 ,1304480 ,3 , 2004-09-26
10730, 2002 ,780768 ,5 , 2003-07-08
10730, 2002 ,878784 ,4 , 2003-11-01
10730, 2002 ,2248000 ,4 , 2003-09-18
10730, 2002 ,2162752 ,2 , 2005-08-08
10730, 2002 ,2161216 ,5 , 2005-01-10
10730, 2002 ,1038880 ,3 , 2005-03-27
10730, 2002 ,205408 ,4 , 2004-07-27
10730, 2002 ,1675040 ,4 , 2004-09-14
10730, 2002 ,1066688 ,3 , 2005-02-13
10730, 2002 ,2167552 ,4 , 2004-05-02
10730, 2002 ,850720 ,4 , 2004-11-18
10730, 2002 ,1272384 ,2 , 2003-12-13
10730, 2002 ,329952 ,2 , 2004-09-05
10730, 2002 ,1582816 ,3 , 2005-09-17
10730, 2002 ,630112 ,3 , 2003-11-17
10730, 2002 ,2077664 ,3 , 2005-05-23
10730, 2002 ,7104 ,4 , 2005-06-07
10730, 2002 ,1614656 ,1 , 2005-03-26
10730, 2002 ,1150304 ,5 , 2005-02-27
10730, 2002 ,1897824 ,3 , 2005-03-15
10730, 2002 ,1387200 ,1 , 2005-01-25
10740, 2003 ,1821408 ,4 , 2005-10-23
10810, 2002 ,134784 ,2 , 2005-05-20
10820, 1985 ,2161472 ,4 , 2005-05-21
10820, 1985 ,2101248 ,5 , 2004-11-07
10820, 1985 ,107840 ,4 , 2005-06-13
10820, 1985 ,238016 ,5 , 2005-10-19
10820, 1985 ,2646240 ,4 , 2005-05-18
10820, 1985 ,1176800 ,4 , 2005-01-25
10820, 1985 ,1313632 ,4 , 2005-01-28
10820, 1985 ,904672 ,3 , 2005-09-03
10820, 1985 ,1325728 ,4 , 2005-09-18
10820, 1985 ,1099072 ,4 , 2003-05-11
10820, 1985 ,1185600 ,4 , 2005-04-29
10820, 1985 ,742816 ,5 , 2005-05-11
10820, 1985 ,543648 ,4 , 2005-02-08
10820, 1985 ,2051328 ,4 , 2005-06-02
10820, 1985 ,961632 ,3 , 2005-09-25
10820, 1985 ,87872 ,4 , 2003-07-16
10820, 1985 ,970784 ,5 , 2005-02-17
10820, 1985 ,678080 ,4 , 2005-03-28
10820, 1985 ,1339712 ,3 , 2005-04-10
10820, 1985 ,1352800 ,3 , 2004-08-21
10820, 1985 ,568224 ,5 , 2004-08-30
10820, 1985 ,497920 ,3 , 2004-11-09
10820, 1985 ,1898688 ,4 , 2005-01-03
10820, 1985 ,1319264 ,2 , 2005-12-07
10820, 1985 ,603744 ,5 , 2005-10-13
10820, 1985 ,923936 ,4 , 2005-10-21
10820, 1985 ,2173536 ,5 , 2004-10-03
10820, 1985 ,2096352 ,5 , 2005-03-01
10820, 1985 ,1468864 ,5 , 2005-06-04
10820, 1985 ,548448 ,4 , 2004-10-23
10820, 1985 ,20800 ,5 , 2004-08-19
10820, 1985 ,1859136 ,4 , 2005-08-15
10820, 1985 ,2031456 ,3 , 2005-08-19
10820, 1985 ,1813856 ,5 , 2005-02-23
10820, 1985 ,1774976 ,3 , 2005-06-07
10820, 1985 ,1844032 ,5 , 2005-02-18
10820, 1985 ,2389824 ,5 , 2005-06-17
10820, 1985 ,504160 ,3 , 2005-10-01
10820, 1985 ,1914144 ,4 , 2005-06-14
10820, 1985 ,1633216 ,3 , 2005-10-13
10820, 1985 ,1470304 ,3 , 2005-09-29
10820, 1985 ,529760 ,5 , 2005-03-27
10820, 1985 ,734560 ,3 , 2004-08-20
10820, 1985 ,2030336 ,4 , 2005-06-02
10820, 1985 ,1629696 ,3 , 2005-07-04
10820, 1985 ,1903360 ,5 , 2004-10-29
10820, 1985 ,1191776 ,5 , 2005-05-06
10820, 1985 ,336672 ,5 , 2003-01-07
10820, 1985 ,2565568 ,3 , 2005-10-07
10820, 1985 ,866496 ,4 , 2004-12-30
10820, 1985 ,2036576 ,4 , 2005-01-25
10820, 1985 ,1104800 ,4 , 2005-07-22
10820, 1985 ,2152640 ,5 , 2005-01-30
10820, 1985 ,1395232 ,5 , 2005-07-23
10820, 1985 ,2408416 ,3 , 2003-07-11
10820, 1985 ,536224 ,4 , 2004-12-09
10820, 1985 ,2257504 ,3 , 2005-06-18
10820, 1985 ,1457376 ,5 , 2004-12-21
10820, 1985 ,778016 ,3 , 2005-08-18
10820, 1985 ,1684096 ,4 , 2005-06-11
10820, 1985 ,1517152 ,3 , 2005-12-19
10820, 1985 ,1882880 ,5 , 2005-11-10
10820, 1985 ,1420864 ,4 , 2005-01-29
10820, 1985 ,1683968 ,5 , 2005-07-01
10820, 1985 ,896608 ,5 , 2005-07-31
10820, 1985 ,1674624 ,4 , 2004-09-08
10820, 1985 ,2548032 ,4 , 2003-09-26
10820, 1985 ,975424 ,5 , 2005-02-26
10820, 1985 ,18176 ,2 , 2005-03-07
10820, 1985 ,1620736 ,5 , 2005-06-20
10820, 1985 ,925472 ,5 , 2005-09-23
10820, 1985 ,758208 ,4 , 2005-04-14
10820, 1985 ,2149664 ,5 , 2005-04-30
10820, 1985 ,2566592 ,3 , 2004-11-12
10820, 1985 ,1842656 ,4 , 2004-08-23
10820, 1985 ,2162144 ,3 , 2005-10-26
10820, 1985 ,1623104 ,4 , 2005-09-13
10830, 1988 ,107840 ,4 , 2000-01-13
10830, 1988 ,363680 ,2 , 2005-01-01
10830, 1988 ,675616 ,3 , 2000-04-01
10830, 1988 ,269344 ,2 , 2005-05-17
10830, 1988 ,369120 ,2 , 2005-10-31
10830, 1988 ,884736 ,5 , 2005-05-17
10830, 1988 ,691808 ,3 , 2002-07-11
10830, 1988 ,1637504 ,3 , 2001-12-17
10860, 1989 ,2422592 ,3 , 2004-09-20
10860, 1989 ,40448 ,3 , 2004-08-04
10860, 1989 ,1134816 ,4 , 2002-08-22
10860, 1989 ,1090624 ,4 , 2004-05-09
10860, 1989 ,778272 ,2 , 2004-08-26
10860, 1989 ,5568 ,4 , 2004-07-01
10880, 1999 ,55072 ,4 , 2005-08-09
10880, 1999 ,689920 ,5 , 2005-10-15
10880, 1999 ,2508736 ,2 , 2005-08-22
10880, 1999 ,2553792 ,5 , 2005-08-23
10880, 1999 ,563168 ,3 , 2005-09-18
10890, 1978 ,960032 ,3 , 2005-12-17
10890, 1978 ,2323264 ,3 , 2004-04-16
10890, 1978 ,1361024 ,2 , 2005-05-07
10890, 1978 ,782528 ,3 , 2005-10-04
10890, 1978 ,2184736 ,2 , 2005-09-19
10890, 1978 ,1930208 ,5 , 2005-10-11
10890, 1978 ,2299488 ,4 , 2005-05-23
10890, 1978 ,2553056 ,4 , 2005-07-26
10890, 1978 ,211008 ,2 , 2003-05-28
10890, 1978 ,1661344 ,5 , 2005-04-05
10890, 1978 ,567008 ,4 , 2005-02-11
10890, 1978 ,1654464 ,5 , 2004-12-31
10890, 1978 ,617376 ,2 , 2005-02-18
10900, 1999 ,2601856 ,2 , 2002-05-10
10910, 1989 ,818752 ,3 , 2005-01-05
10910, 1989 ,380064 ,5 , 2005-06-05
10910, 1989 ,2612192 ,5 , 2005-06-18
10920, 1968 ,1805888 ,5 , 2005-02-07
10920, 1968 ,2533024 ,4 , 2005-08-31
10920, 1968 ,1488256 ,4 , 2005-07-27
10920, 1968 ,941600 ,4 , 2004-11-18
10920, 1968 ,2244992 ,5 , 2004-07-02
10920, 1968 ,1374112 ,4 , 2005-04-05
10920, 1968 ,2141312 ,4 , 2005-08-04
10920, 1968 ,800928 ,3 , 2004-08-19
10920, 1968 ,1569728 ,4 , 2003-04-10
10920, 1968 ,2162560 ,5 , 2001-07-14
10920, 1968 ,1497344 ,4 , 2004-01-25
10920, 1968 ,2124800 ,5 , 2004-06-21
10920, 1968 ,900096 ,3 , 2004-04-11
10920, 1968 ,1704416 ,4 , 2004-06-02
10930, 1997 ,1312448 ,4 , 2003-04-20
10930, 1997 ,348960 ,1 , 2005-09-07
10930, 1997 ,1860352 ,4 , 2003-10-27
10950, 1966 ,22432 ,3 , 2000-01-14
10960, 1996 ,2159584 ,3 , 2004-03-28
10960, 1996 ,305344 ,4 , 2003-05-09
10970, 1986 ,1142880 ,4 , 2005-03-06
10970, 1986 ,318560 ,5 , 2004-11-09
10970, 1986 ,730816 ,4 , 2005-02-13
10970, 1986 ,691616 ,4 , 2003-07-08
10970, 1986 ,1471264 ,5 , 2004-04-09
10970, 1986 ,2620992 ,5 , 2005-09-19
